player_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_nickname,team_abbreviation,organization,organization_type,player_profile_flag,team_name,position,height,height_ft_in,height_shoes,height_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,modified_lane_agility_time,three_quarter_sprint,bench_press
200749,Shelden Williams,2006,1,5,5,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1,Atlanta Hawks,PF-C,79.5,6' 7.5'',80.5,6' 8.5'',258.0,88.25,7' 4.25'',104.0,8' 8'',11.4,,,29.0,33.5,,3.59,25.0
200750,Brandon Roy,2006,1,6,6,Draft,1610612750,Minnesota,Timberwolves,MIN,Washington,College/University,1,Minnesota Timberwolves,SG-SF,77.25,6' 5.25'',78.25,6' 6.25'',207.0,80.0,6' 8'',101.0,8' 5'',7.6,,,34.0,40.5,,3.27,6.0
200751,Randy Foye,2006,1,7,7,Draft,1610612738,Boston,Celtics,BOS,Villanova,College/University,1,Boston Celtics,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',212.0,78.25,6' 6.25'',97.0,8' 1'',10.0,,,32.0,38.0,,3.23,14.0
200752,Rudy Gay,2006,1,8,8,Draft,1610612745,Houston,Rockets,HOU,Connecticut,College/University,1,Houston Rockets,SF-PF,79.0,6' 7'',80.0,6' 8'',222.0,87.0,7' 3'',107.5,8' 11.5'',5.7,,,33.0,40.5,,3.32,9.0
200753,Patrick O'Bryant,2006,1,9,9,Draft,1610612744,Golden State,Warriors,GSW,Bradley,College/University,1,Golden State Warriors,C,83.0,6' 11'',84.0,7' 0'',249.0,89.75,7' 5.75'',113.0,9' 5'',10.0,,,26.5,30.0,,3.63,13.0
200754,Mouhamed Sene,2006,1,10,10,Draft,1610612760,Oklahoma City,Thunder,OKC,VOO Wolves Verviers-Pepinster (Belgium),Other Team/Club,1,Oklahoma City Thunder,C,83.0,6' 11'',84.0,7' 0'',237.0,92.5,7' 8.5'',113.0,9' 5'',6.6,,,28.5,31.0,,3.38,7.0
200755,JJ Redick,2006,1,11,11,Draft,1610612753,Orlando,Magic,ORL,Duke,College/University,1,Orlando Magic,SG,76.0,6' 4'',76.75,6' 4.75'',190.0,75.25,6' 3.25'',97.5,8' 1.5'',7.0,,,27.5,33.0,,3.29,6.0
200756,Hilton Armstrong,2006,1,12,12,Draft,1610612740,New Orleans,Pelicans,NOP,Connecticut,College/University,1,New Orleans Pelicans,C-PF,81.5,6' 9.5'',82.25,6' 10.25'',240.0,88.0,7' 4'',109.0,9' 1'',6.3,,,28.5,31.5,,3.53,13.0
200758,Ronnie Brewer,2006,1,14,14,Draft,1610612762,Utah,Jazz,UTA,Arkansas,College/University,1,Utah Jazz,SG-PG,77.75,6' 5.75'',78.75,6' 6.75'',223.0,83.25,6' 11.25'',103.5,8' 7.5'',5.0,,,35.0,41.0,,3.14,19.0
200759,Cedric Simmons,2006,1,15,15,Draft,1610612740,New Orleans,Pelicans,NOP,North Carolina State,College/University,1,New Orleans Pelicans,PF-C,80.25,6' 8.25'',81.5,6' 9.5'',223.0,88.25,7' 4.25'',108.5,9' 0.5'',5.6,,,30.5,35.0,,3.31,15.0
200760,Rodney Carney,2006,1,16,16,Draft,1610612741,Chicago,Bulls,CHI,Memphis,College/University,1,Chicago Bulls,SG-SF,76.5,6' 4.5'',77.75,6' 5.75'',204.0,82.0,6' 10'',103.5,8' 7.5'',5.3,,,32.0,38.5,,3.06,10.0
200761,Shawne Williams,2006,1,17,17,Draft,1610612754,Indiana,Pacers,IND,Memphis,College/University,1,Indiana Pacers,SF-PF,79.25,6' 7.25'',80.75,6' 8.75'',227.0,87.0,7' 3'',104.0,8' 8'',8.0,,,32.0,31.0,,3.3,
200764,Renaldo Balkman,2006,1,20,20,Draft,1610612752,New York,Knicks,NYK,South Carolina,College/University,1,New York Knicks,SF-PF,77.25,6' 5.25'',78.5,6' 6.5'',206.0,85.0,7' 1'',104.5,8' 8.5'',4.9,,,30.5,35.0,,3.22,9.0
200766,Marcus Williams,2006,1,22,22,Draft,1610612751,Brooklyn,Nets,BKN,Connecticut,College/University,1,Brooklyn Nets,PG,74.0,6' 2'',75.25,6' 3.25'',215.0,79.0,6' 7'',97.5,8' 1.5'',12.4,,,24.5,28.0,,3.4,4.0
200770,Jordan Farmar,2006,1,26,26,Draft,1610612747,Los Angeles,Lakers,LAL,California-Los Angeles,College/University,1,Los Angeles Lakers,PG,72.75,6' 0.75'',74.0,6' 2'',171.0,75.0,6' 3'',94.5,7' 10.5'',4.4,,,33.5,42.0,,3.17,11.0
200772,Maurice Ager,2006,1,28,28,Draft,1610612742,Dallas,Mavericks,DAL,Michigan State,College/University,1,Dallas Mavericks,SG-PG,75.25,6' 3.25'',76.5,6' 4.5'',203.0,79.75,6' 7.75'',101.5,8' 5.5'',8.0,,,29.5,35.0,,3.22,11.0
200776,Mardy Collins,2006,1,29,29,Draft,1610612752,New York,Knicks,NYK,Temple,College/University,1,New York Knicks,PG-SG,76.25,6' 4.25'',77.5,6' 5.5'',224.0,82.0,6' 10'',103.0,8' 7'',10.0,,,31.5,37.5,,3.27,9.0
200779,Steve Novak,2006,2,2,32,Draft,1610612745,Houston,Rockets,HOU,Marquette,College/University,1,Houston Rockets,SF,80.0,6' 8'',81.25,6' 9.25'',216.0,81.5,6' 9.5'',103.0,8' 7'',8.1,,,24.5,31.0,,3.37,5.0
200780,Solomon Jones,2006,2,3,33,Draft,1610612737,Atlanta,Hawks,ATL,South Florida,College/University,1,Atlanta Hawks,PF-C,80.5,6' 8.5'',81.75,6' 9.75'',224.0,88.75,7' 4.75'',109.0,9' 1'',7.4,,,32.0,39.0,,3.3,6.0
200783,Craig Smith,2006,2,6,36,Draft,1610612750,Minnesota,Timberwolves,MIN,Boston College,College/University,1,Minnesota Timberwolves,PF,77.5,6' 5.5'',78.5,6' 6.5'',259.0,81.5,6' 9.5'',103.5,8' 7.5'',12.2,,,30.0,29.5,,3.4,
200784,Bobby Jones,2006,2,7,37,Draft,1610612750,Minnesota,Timberwolves,MIN,Washington,College/University,1,Minnesota Timberwolves,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',211.0,81.5,6' 9.5'',101.5,8' 5.5'',8.0,,,28.5,34.5,,3.28,15.0
200786,David Noel,2006,2,9,39,Draft,1610612749,Milwaukee,Bucks,MIL,North Carolina,College/University,1,Milwaukee Bucks,SF-SG,76.5,6' 4.5'',78.0,6' 6'',223.0,81.5,6' 9.5'',100.0,8' 4'',6.1,,,34.5,38.5,,3.07,20.0
200787,Denham Brown,2006,2,10,40,Draft,1610612760,Oklahoma City,Thunder,OKC,Connecticut,College/University,1,Oklahoma City Thunder,SG-SF,76.0,6' 4'',77.0,6' 5'',218.0,81.5,6' 9.5'',102.5,8' 6.5'',9.0,,,28.0,34.5,,3.25,12.0
200788,James Augustine,2006,2,11,41,Draft,1610612753,Orlando,Magic,ORL,Illinois,College/University,1,Orlando Magic,PF,80.25,6' 8.25'',81.75,6' 9.75'',227.0,84.25,7' 0.25'',104.0,8' 8'',5.5,,,30.0,32.5,,3.25,13.0
200793,Dee Brown,2006,2,16,46,Draft,1610612762,Utah,Jazz,UTA,Illinois,College/University,1,Utah Jazz,PG-SG,71.0,5' 11'',72.0,6' 0'',179.0,74.0,6' 2'',94.0,7' 10'',,,,,,,,
200794,Paul Millsap,2006,2,17,47,Draft,1610612762,Utah,Jazz,UTA,Louisiana Tech,College/University,1,Utah Jazz,PF,78.25,6' 6.25'',79.25,6' 7.25'',258.0,85.5,7' 1.5'',105.5,8' 9.5'',9.7,,,28.5,32.5,,3.3,15.0
200807,Will Blalock,2006,2,30,60,Draft,1610612765,Detroit,Pistons,DET,Iowa State,College/University,1,Detroit Pistons,PG,71.25,5' 11.25'',72.5,6' 0.5'',194.0,78.0,6' 6'',96.5,8' 0.5'',7.2,,,35.0,40.0,,3.18,8.0
101106,Andrew Bogut,2005,1,1,1,Draft,1610612749,Milwaukee,Bucks,MIL,Utah,College/University,1,Milwaukee Bucks,C-PF,83.0,6' 11'',84.25,7' 0.25'',250.6,87.0,7' 3'',110.5,9' 2.5'',,,,27.5,33.5,,3.51,13.0
101107,Marvin Williams,2005,1,2,2,Draft,1610612737,Atlanta,Hawks,ATL,North Carolina,College/University,1,Atlanta Hawks,PF-SF,79.0,6' 7'',80.25,6' 8.25'',228.2,87.5,7' 3.5'',108.0,9' 0'',,,,29.5,35.0,,3.17,12.0
101114,Deron Williams,2005,1,3,3,Draft,1610612762,Utah,Jazz,UTA,Illinois,College/University,1,Utah Jazz,PG,73.75,6' 1.75'',74.75,6' 2.75'',202.4,78.25,6' 6.25'',98.0,8' 2'',,,,30.0,35.0,,3.25,15.0
101108,Chris Paul,2005,1,4,4,Draft,1610612740,New Orleans,Pelicans,NOP,Wake Forest,College/University,1,New Orleans Pelicans,PG,71.75,5' 11.75'',73.0,6' 1'',178.0,76.25,6' 4.25'',93.0,7' 9'',,,,32.0,38.0,,3.22,10.0
101109,Raymond Felton,2005,1,5,5,Draft,1610612766,Charlotte,Hornets,CHA,North Carolina,College/University,1,Charlotte Hornets,PG,71.5,5' 11.5'',72.25,6' 0.25'',199.4,76.25,6' 4.25'',98.0,8' 2'',,,,29.0,33.5,,3.06,6.0
101110,Martell Webster,2005,1,6,6,Draft,1610612757,Portland,Trail Blazers,POR,Seattle Preparatory School,High School,1,Portland Trail Blazers,SF,78.0,6' 6'',79.5,6' 7.5'',229.6,83.0,6' 11'',106.0,8' 10'',,,,28.0,30.5,,3.39,7.0
101111,Charlie Villanueva,2005,1,7,7,Draft,1610612761,Toronto,Raptors,TOR,Connecticut,College/University,1,Toronto Raptors,PF-SF,81.0,6' 9'',81.5,6' 9.5'',236.6,84.25,7' 0.25'',109.0,9' 1'',,,,26.0,31.0,,3.3,11.0
101112,Channing Frye,2005,1,8,8,Draft,1610612752,New York,Knicks,NYK,Arizona,College/University,1,New York Knicks,PF-C,81.5,6' 9.5'',82.5,6' 10.5'',243.6,86.5,7' 2.5'',110.5,9' 2.5'',,,,27.5,31.0,,3.38,19.0
101113,Ike Diogu,2005,1,9,9,Draft,1610612744,Golden State,Warriors,GSW,Arizona State,College/University,1,Golden State Warriors,PF,78.5,6' 6.5'',80.0,6' 8'',255.4,87.5,7' 3.5'',109.0,9' 1'',,,,28.0,31.0,,3.45,21.0
101118,Sean May,2005,1,13,13,Draft,1610612766,Charlotte,Hornets,CHA,North Carolina,College/University,1,Charlotte Hornets,PF,79.0,6' 7'',80.5,6' 8.5'',258.8,85.25,7' 1.25'',105.0,8' 9'',,,,30.0,33.0,,3.29,12.0
101119,Rashad McCants,2005,1,14,14,Draft,1610612750,Minnesota,Timberwolves,MIN,North Carolina,College/University,1,Minnesota Timberwolves,SG,74.75,6' 2.75'',76.0,6' 4'',201.0,82.75,6' 10.75'',103.5,8' 7.5'',,,,32.5,34.5,,3.11,15.0
101120,Antoine Wright,2005,1,15,15,Draft,1610612751,Brooklyn,Nets,BKN,Texas A&M,College/University,1,Brooklyn Nets,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',202.6,80.75,6' 8.75'',104.5,8' 8.5'',,,,26.5,29.5,,3.41,12.0
101121,Joey Graham,2005,1,16,16,Draft,1610612761,Toronto,Raptors,TOR,Oklahoma State,College/University,1,Toronto Raptors,SF,77.25,6' 5.25'',78.5,6' 6.5'',216.6,80.0,6' 8'',104.0,8' 8'',,,,30.0,36.0,,3.05,26.0
101122,Danny Granger,2005,1,17,17,Draft,1610612754,Indiana,Pacers,IND,New Mexico,College/University,1,Indiana Pacers,,79.5,6' 7.5'',80.5,6' 8.5'',225.4,85.5,7' 1.5'',103.0,8' 7'',,,,31.0,34.0,,3.34,10.0
101123,Gerald Green,2005,1,18,18,Draft,1610612738,Boston,Celtics,BOS,Gulf Shores Academy,High School,1,Boston Celtics,SF,78.0,6' 6'',79.25,6' 7.25'',192.0,81.75,6' 9.75'',104.0,8' 8'',,,,31.5,39.0,,3.21,7.0
101124,Hakim Warrick,2005,1,19,19,Draft,1610612763,Memphis,Grizzlies,MEM,Syracuse,College/University,1,Memphis Grizzlies,PF-SF,79.25,6' 7.25'',80.5,6' 8.5'',215.0,86.0,7' 2'',108.0,9' 0'',,,,33.0,38.0,,3.22,11.0
101125,Julius Hodge,2005,1,20,20,Draft,1610612743,Denver,Nuggets,DEN,North Carolina State,College/University,1,Denver Nuggets,SG-SF,78.0,6' 6'',79.0,6' 7'',202.2,84.5,7' 0.5'',107.5,8' 11.5'',,,,24.5,29.0,,3.18,14.0
101126,Nate Robinson,2005,1,21,21,Draft,1610612756,Phoenix,Suns,PHX,Washington,College/University,1,Phoenix Suns,PG,67.75,5' 7.75'',69.0,5' 9'',181.0,73.0,6' 1'',91.5,7' 7.5'',6.7,,,35.5,43.5,,2.96,13.0
101127,Jarrett Jack,2005,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Georgia Tech,College/University,1,Denver Nuggets,PG,74.5,6' 2.5'',75.5,6' 3.5'',197.6,79.5,6' 7.5'',100.0,8' 4'',,,,26.0,28.5,,3.24,5.0
101128,Francisco Garcia,2005,1,23,23,Draft,1610612758,Sacramento,Kings,SAC,Louisville,College/University,1,Sacramento Kings,SF-SG,77.75,6' 5.75'',79.0,6' 7'',189.6,82.75,6' 10.75'',103.0,8' 7'',,,,27.5,31.5,,3.33,5.0
101129,Luther Head,2005,1,24,24,Draft,1610612745,Houston,Rockets,HOU,Illinois,College/University,1,Houston Rockets,PG-SG,74.0,6' 2'',75.0,6' 3'',178.8,77.25,6' 5.25'',98.5,8' 2.5'',,,,31.5,38.5,,3.21,14.0
101131,Jason Maxiell,2005,1,26,26,Draft,1610612765,Detroit,Pistons,DET,Cincinnati,College/University,1,Detroit Pistons,PF,77.0,6' 5'',78.25,6' 6.25'',257.6,87.25,7' 3.25'',107.0,8' 11'',,,,,,,,
101134,Wayne Simien,2005,1,29,29,Draft,1610612748,Miami,Heat,MIA,Kansas,College/University,1,Miami Heat,PF,79.25,6' 7.25'',81.0,6' 9'',255.8,84.0,7' 0'',107.0,8' 11'',,,,27.0,27.5,,3.35,11.0
101135,David Lee,2005,1,30,30,Draft,1610612752,New York,Knicks,NYK,Florida,College/University,1,New York Knicks,PF,79.75,6' 7.75'',81.0,6' 9'',229.5,84.0,7' 0'',106.5,8' 10.5'',,,,30.5,32.5,,3.19,14.0
101138,Brandon Bass,2005,2,3,33,Draft,1610612740,New Orleans,Pelicans,NOP,Louisiana State,College/University,1,New Orleans Pelicans,PF,78.25,6' 6.25'',79.25,6' 7.25'',246.0,86.5,7' 2.5'',106.5,8' 10.5'',9.3,,,31.5,33.0,,3.24,18.0
101141,Ersan Ilyasova,2005,2,6,36,Draft,1610612749,Milwaukee,Bucks,MIL,Ulkerspor (Turkey),Other Team/Club,1,Milwaukee Bucks,SF,79.75,6' 7.75'',81.0,6' 9'',208.8,85.25,7' 1.25'',109.5,9' 1.5'',,,,22.0,30.0,,3.56,2.0
101142,Ronny Turiaf,2005,2,7,37,Draft,1610612747,Los Angeles,Lakers,LAL,Gonzaga,College/University,1,Los Angeles Lakers,PF,80.0,6' 8'',81.25,6' 9.25'',237.8,85.5,7' 1.5'',106.5,8' 10.5'',,,,30.5,33.0,,3.23,15.0
101143,Travis Diener,2005,2,8,38,Draft,1610612753,Orlando,Magic,ORL,Marquette,College/University,1,Orlando Magic,PG-SG,71.75,5' 11.75'',73.0,6' 1'',165.2,71.75,5' 11.75'',93.5,7' 9.5'',,,,24.5,31.0,,3.26,1.0
101145,Monta Ellis,2005,2,10,40,Draft,1610612744,Golden State,Warriors,GSW,Lanier,High School,1,Golden State Warriors,SG-PG,74.25,6' 2.25'',75.25,6' 3.25'',176.6,74.75,6' 2.75'',98.0,8' 2'',,,,26.5,31.5,,3.31,0.0
101147,Chris Taft,2005,2,12,42,Draft,1610612744,Golden State,Warriors,GSW,Pittsburgh,College/University,1,Golden State Warriors,PF,80.5,6' 8.5'',81.5,6' 9.5'',261.0,85.75,7' 1.75'',109.0,9' 1'',,,,28.5,33.0,,3.27,14.0
101149,Martynas Andriuskevicius,2005,2,14,44,Draft,1610612753,Orlando,Magic,ORL,BC Zalgiris (Lithuania),Other Team/Club,1,Orlando Magic,C-PF,85.25,7' 1.25'',87.0,7' 3'',227.8,83.25,6' 11.25'',112.5,9' 4.5'',,,,24.0,27.5,,3.42,0.0
101152,Bracey Wright,2005,2,17,47,Draft,1610612750,Minnesota,Timberwolves,MIN,Indiana,College/University,1,Minnesota Timberwolves,SG-PG,73.25,6' 1.25'',74.5,6' 2.5'',186.8,82.0,6' 10'',100.5,8' 4.5'',,,,30.0,36.0,,3.27,8.0
101155,Ryan Gomes,2005,2,20,50,Draft,1610612738,Boston,Celtics,BOS,Providence,College/University,1,Boston Celtics,SF-PF,78.5,6' 6.5'',79.75,6' 7.75'',248.0,86.0,7' 2'',106.5,8' 10.5'',,,,26.5,30.5,,3.24,9.0
101156,Robert Whaley,2005,2,21,51,Draft,1610612762,Utah,Jazz,UTA,Walsh,College/University,1,Utah Jazz,PF-C,80.0,6' 8'',81.0,6' 9'',269.4,86.0,7' 2'',108.0,9' 0'',,,,28.5,33.5,,3.25,15.0
101159,Dijon Thompson,2005,2,24,54,Draft,1610612752,New York,Knicks,NYK,California-Los Angeles,College/University,1,New York Knicks,SF-SG,78.25,6' 6.25'',80.0,6' 8'',195.8,81.75,6' 9.75'',105.5,8' 9.5'',,,,,,,,
101160,Lawrence Roberts,2005,2,25,55,Draft,1610612760,Oklahoma City,Thunder,OKC,Mississippi,College/University,1,Oklahoma City Thunder,PF,79.5,6' 7.5'',81.0,6' 9'',233.0,81.5,6' 9.5'',106.5,8' 10.5'',9.3,,,27.5,33.0,,3.3,18.0
101162,Marcin Gortat,2005,2,27,57,Draft,1610612756,Phoenix,Suns,PHX,Koln 99ers (Germany),Other Team/Club,1,Phoenix Suns,PF-C,83.0,6' 11'',84.0,7' 0'',225.2,87.5,7' 3.5'',110.0,9' 2'',,,,29.5,36.0,,3.33,18.0
101165,Alex Acker,2005,2,30,60,Draft,1610612765,Detroit,Pistons,DET,Pepperdine,College/University,1,Detroit Pistons,SG,75.75,6' 3.75'',76.75,6' 4.75'',183.0,84.0,7' 0'',102.5,8' 6.5'',,,,28.0,32.0,,3.35,11.0
2730,Dwight Howard,2004,1,1,1,Draft,1610612753,Orlando,Magic,ORL,Southwest Atlanta Christian Academy,High School,1,Orlando Magic,PF-C,81.0,6' 9'',82.25,6' 10.25'',240.0,88.5,7' 4.5'',111.5,9' 3.5'',10.5,,,30.5,35.5,,3.14,7.0
2731,Emeka Okafor,2004,1,2,2,Draft,1610612766,Charlotte,Hornets,CHA,Connecticut,College/University,1,Charlotte Hornets,C-PF,80.75,6' 8.75'',82.0,6' 10'',257.0,88.0,7' 4'',110.5,9' 2.5'',5.3,,,31.5,34.0,,3.15,22.0
2732,Ben Gordon,2004,1,3,3,Draft,1610612741,Chicago,Bulls,CHI,Connecticut,College/University,1,Chicago Bulls,PG-SG,73.0,6' 1'',74.25,6' 2.25'',192.0,80.5,6' 8.5'',99.0,8' 3'',5.3,,,31.5,37.5,,3.19,12.0
2733,Shaun Livingston,2004,1,4,4,Draft,1610612746,Los Angeles,Clippers,LAC,Peoria,High School,1,Los Angeles Clippers,PG-SG,78.25,6' 6.25'',79.5,6' 7.5'',186.0,83.0,6' 11'',105.5,8' 9.5'',6.7,,,26.5,30.0,,3.23,
2734,Devin Harris,2004,1,5,5,Draft,1610612764,Washington,Wizards,WAS,Wisconsin,College/University,1,Washington Wizards,PG,73.75,6' 1.75'',75.0,6' 3'',170.0,79.5,6' 7.5'',98.5,8' 2.5'',5.3,,,30.5,37.0,,3.19,5.0
2735,Josh Childress,2004,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Stanford,College/University,1,Atlanta Hawks,SG-SF,77.75,6' 5.75'',79.25,6' 7.25'',196.0,83.0,6' 11'',105.0,8' 9'',9.3,,,29.0,36.0,,3.38,11.0
2736,Luol Deng,2004,1,7,7,Draft,1610612756,Phoenix,Suns,PHX,Duke,College/University,1,Phoenix Suns,SF,79.0,6' 7'',80.0,6' 8'',220.0,84.5,7' 0.5'',108.5,9' 0.5'',6.7,,,27.5,31.5,,3.34,5.0
2738,Andre Iguodala,2004,1,9,9,Draft,1610612755,Philadelphia,76ers,PHI,Arizona,College/University,1,Philadelphia 76ers,SG-SF,77.75,6' 5.75'',78.75,6' 6.75'',217.0,83.0,6' 11'',105.5,8' 9.5'',6.7,,,30.5,34.5,,3.18,4.0
2739,Luke Jackson,2004,1,10,10,Draft,1610612739,Cleveland,Cavaliers,CLE,Oregon,College/University,1,Cleveland Cavaliers,SF-SG,78.0,6' 6'',79.0,6' 7'',212.0,80.5,6' 8.5'',103.0,8' 7'',8.0,,,26.5,36.0,,3.24,13.0
2743,Kris Humphries,2004,1,14,14,Draft,1610612762,Utah,Jazz,UTA,Minnesota,College/University,1,Utah Jazz,PF,80.25,6' 8.25'',81.5,6' 9.5'',238.0,84.5,7' 0.5'',106.5,8' 10.5'',6.7,,,29.5,36.0,,3.2,22.0
2744,Al Jefferson,2004,1,15,15,Draft,1610612738,Boston,Celtics,BOS,Prentiss,High School,1,Boston Celtics,PF-SF,80.5,6' 8.5'',81.75,6' 9.75'',263.0,86.5,7' 2.5'',110.0,9' 2'',10.5,,,28.5,30.0,,3.29,3.0
2745,Kirk Snyder,2004,1,16,16,Draft,1610612762,Utah,Jazz,UTA,Nevada-Reno,College/University,1,Utah Jazz,SG-SF,78.0,6' 6'',78.75,6' 6.75'',228.0,81.0,6' 9'',104.0,8' 8'',9.3,,,30.0,35.0,,3.13,19.0
2746,Josh Smith,2004,1,17,17,Draft,1610612737,Atlanta,Hawks,ATL,Oak Hill Academy,High School,1,Atlanta Hawks,SG-SF,79.0,6' 7'',80.25,6' 8.25'',221.0,84.0,7' 0'',106.5,8' 10.5'',6.7,,,32.5,39.5,,3.24,12.0
2747,JR Smith,2004,1,18,18,Draft,1610612740,New Orleans,Pelicans,NOP,Saint Benedict's Preparatory School,High School,1,New Orleans Pelicans,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',227.0,82.0,6' 10'',104.0,8' 8'',6.7,,,29.0,35.5,,3.21,5.0
2749,Jameer Nelson,2004,1,20,20,Draft,1610612743,Denver,Nuggets,DEN,Saint Joseph's,College/University,1,Denver Nuggets,PG,71.0,5' 11'',72.5,6' 0.5'',199.0,74.5,6' 2.5'',95.0,7' 11'',8.0,,,28.5,33.5,,3.14,15.0
2750,Pavel Podkolzin,2004,1,21,21,Draft,1610612762,Utah,Jazz,UTA,Pallacanestro Varese (Italy),Other Team/Club,1,Utah Jazz,C,87.5,7' 3.5'',,,303.0,89.75,7' 5.75'',116.0,9' 8'',16.3,,,19.5,22.5,,3.8,5.0
2753,Delonte West,2004,1,24,24,Draft,1610612738,Boston,Celtics,BOS,Saint Joseph's,College/University,1,Boston Celtics,PG-SG,73.5,6' 1.5'',74.75,6' 2.75'',183.0,78.0,6' 6'',99.5,8' 3.5'',6.7,,,30.0,35.0,,3.15,12.0
2754,Tony Allen,2004,1,25,25,Draft,1610612738,Boston,Celtics,BOS,Oklahoma State,College/University,1,Boston Celtics,SG,75.5,6' 3.5'',76.25,6' 4.25'',214.0,81.0,6' 9'',102.0,8' 6'',6.7,,,31.5,36.5,,3.19,17.0
2756,Sasha Vujacic,2004,1,27,27,Draft,1610612747,Los Angeles,Lakers,LAL,Pallalcesto Amatori Udine (Italy),Other Team/Club,1,Los Angeles Lakers,PG-SG,77.5,6' 5.5'',,,193.0,77.5,6' 5.5'',101.0,8' 5'',14.1,,,,,,,0.0
2757,Beno Udrih,2004,1,28,28,Draft,1610612759,San Antonio,Spurs,SAS,Olimpia Milano (Italy),Other Team/Club,1,San Antonio Spurs,PG,74.5,6' 2.5'',75.75,6' 3.75'',199.0,76.5,6' 4.5'',98.0,8' 2'',9.3,,,,,,,2.0
2761,Jackson Vroman,2004,2,2,31,Draft,1610612741,Chicago,Bulls,CHI,Iowa State,College/University,1,Chicago Bulls,PF-C,81.25,6' 9.25'',82.75,6' 10.75'',226.0,84.0,7' 0'',105.5,8' 9.5'',6.7,,,29.5,33.5,,3.25,12.0
2762,Peter John Ramos,2004,2,3,32,Draft,1610612764,Washington,Wizards,WAS,Criollos de Caguas (Puerto Rico),Other Team/Club,1,Washington Wizards,C,85.75,7' 1.75'',87.25,7' 3.25'',266.0,89.5,7' 5.5'',111.5,9' 3.5'',6.7,,,24.0,26.5,,3.6,2.0
2765,Andre Emmett,2004,2,6,35,Draft,1610612760,Oklahoma City,Thunder,OKC,Texas Tech,College/University,1,Oklahoma City Thunder,SG-SF,75.5,6' 3.5'',76.5,6' 4.5'',216.0,81.0,6' 9'',100.0,8' 4'',6.7,,,,,,,
2766,Antonio Burks,2004,2,7,36,Draft,1610612753,Orlando,Magic,ORL,Memphis,College/University,1,Orlando Magic,PG,72.0,6' 0'',72.75,6' 0.75'',191.0,78.5,6' 6.5'',96.5,8' 0.5'',9.9,,,,,,,9.0
2768,Chris Duhon,2004,2,9,38,Draft,1610612741,Chicago,Bulls,CHI,Duke,College/University,1,Chicago Bulls,PG,72.0,6' 0'',73.25,6' 1.25'',193.0,78.5,6' 6.5'',98.0,8' 2'',6.7,,,31.5,35.0,,3.14,7.0
2772,Trevor Ariza,2004,2,14,43,Draft,1610612752,New York,Knicks,NYK,California-Los Angeles,College/University,1,New York Knicks,SG-SF,79.0,6' 7'',80.25,6' 8.25'',201.0,86.0,7' 2'',107.5,8' 11.5'',8.0,,,29.5,32.0,,3.29,8.0
2773,Tim Pickett,2004,2,15,44,Draft,1610612740,New Orleans,Pelicans,NOP,Florida State,College/University,1,New Orleans Pelicans,PG-SG,75.0,6' 3'',76.25,6' 4.25'',207.0,79.5,6' 7.5'',100.5,8' 4.5'',6.0,,,,,,,
2774,Bernard Robinson,2004,2,16,45,Draft,1610612766,Charlotte,Hornets,CHA,Michigan,College/University,1,Charlotte Hornets,SG-SF,77.25,6' 5.25'',78.5,6' 6.5'',208.0,82.0,6' 10'',102.0,8' 6'',6.0,,,28.5,34.5,,3.17,14.0
2776,Pape Sow,2004,2,18,47,Draft,1610612748,Miami,Heat,MIA,Cal State-Fullerton,College/University,1,Miami Heat,PF-C,80.5,6' 8.5'',82.0,6' 10'',233.0,86.0,7' 2'',108.5,9' 0.5'',9.3,,,28.0,31.5,,3.27,18.0
2777,Ricky Minard,2004,2,19,48,Draft,1610612758,Sacramento,Kings,SAC,Morehead State,College/University,1,Sacramento Kings,PG-SG,75.25,6' 3.25'',76.25,6' 4.25'',198.0,79.0,6' 7'',101.5,8' 5.5'',8.0,,,27.5,33.0,,3.1,13.0
2778,Sergei Lishouk,2004,2,20,49,Draft,1610612763,Memphis,Grizzlies,MEM,Miami (FL),College/University,0,Memphis Grizzlies,PF-SF,82.25,6' 10.25'',83.5,6' 11.5'',244.0,84.0,7' 0'',109.5,9' 1.5'',10.5,,,,,,,
2781,Romain Sato,2004,2,23,52,Draft,1610612759,San Antonio,Spurs,SAS,Xavier,College/University,1,San Antonio Spurs,SG,74.0,6' 2'',75.25,6' 3.25'',204.0,83.0,6' 11'',102.5,8' 6.5'',6.0,,,31.5,35.5,,3.18,8.0
2782,Matt Freije,2004,2,24,53,Draft,1610612748,Miami,Heat,MIA,Vanderbilt,College/University,1,Miami Heat,SF-PF,80.25,6' 8.25'',81.5,6' 9.5'',234.0,85.0,7' 1'',108.5,9' 0.5'',10.8,,,29.5,31.0,,3.25,13.0
